"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",2,"Staffordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Staffordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"South Yorkshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"West Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"South Yorkshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"South Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"West Yorkshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"South Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"South Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"South Wales","Fraud by false representation: cheque, plastic card and online bank accounts (not PSP) (outcomes only)","Fraud offences","Fraud offences to 2012/13","53C",0
"2012/13",2,"South Wales","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Wiltshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Wiltshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"South Wales","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Wiltshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Nottinghamshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Nottinghamshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Nottinghamshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Northumbria","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Northumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Avon and Somerset","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Northumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Avon and Somerset","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Northamptonshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Northamptonshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Northamptonshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Northamptonshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Bedfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Bedfordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"South Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Bedfordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"North Yorkshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"North Yorkshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"North Yorkshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"British Transport Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"British Transport Police","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"North Wales","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"British Transport Police","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Metropolitan Police","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Cleveland","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Cleveland","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Cleveland","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",3,"Cleveland","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Cleveland","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Merseyside","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"London, City of","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Cleveland","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",3,"Cumbria","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Cumbria","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"London, City of","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Cumbria","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Bedfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"London, City of","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Lincolnshire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",2,"Lincolnshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"Derbyshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Derbyshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Lincolnshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Derbyshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Derbyshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Lincolnshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Lincolnshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Devon and Cornwall","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",1,"Devon and Cornwall","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Leicestershire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"Devon and Cornwall","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Devon and Cornwall","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Leicestershire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Lancashire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Lancashire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Dorset","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Dorset","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Kent","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Dorset","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Kent","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Kent","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Humberside","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"Durham","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Suffolk","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",4,"Suffolk","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Durham","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Suffolk","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",2,"Humberside","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Humberside","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Dyfed-Powys","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Dyfed-Powys","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Dyfed-Powys","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",3,"Dyfed-Powys","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",4,"Suffolk","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Humberside","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Hertfordshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Hertfordshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Essex","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Essex","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Hertfordshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",4,"Suffolk","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",3,"Essex","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Hertfordshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",2,"Hampshire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Hampshire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",2,"Hampshire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Gloucestershire","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Gloucestershire","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",1,"Devon and Cornwall","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Gloucestershire","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",1,"Derbyshire","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
"2012/13",2,"Gwent","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",2,"Gwent","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Gloucestershire","Preserved other fraud and repealed fraud offences (pre Fraud Act 2006)   ","Fraud offences","Fraud offences to 2012/13","53B",0
"2012/13",3,"Greater Manchester","Bankruptcy and insolvency (outcomes only)","Fraud offences","Fraud offences to 2012/13","55",0
"2012/13",3,"Greater Manchester","False accounting (outcomes only)","Fraud offences","Fraud offences to 2012/13","52",0
"2012/13",3,"Greater Manchester","Fraud by abuse of position (outcomes only)","Fraud offences","Fraud offences to 2012/13","53F",0
"2012/13",3,"Greater Manchester","Fraud by company director (outcomes only)","Fraud offences","Fraud offences to 2012/13","51",0
"2012/13",3,"Greater Manchester","Fraud by failing to disclose information (outcomes only)","Fraud offences","Fraud offences to 2012/13","53E",0
