"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2012/13",3,"Hertfordshire","Other offences against the State or public order","Public order offences","Public order offences","66",78
"2017/18",1,"Wiltshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2020/21",3,"Dyfed-Powys","Other offences against the State or public order","Public order offences","Public order offences","66",78
"2013/14",2,"Lancashire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2012/13",4,"Cambridgeshire","Other offences against the State or public order","Public order offences","Public order offences","66",78
"2018/19",2,"Dorset","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2018/19",1,"North Wales","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2022/23",1,"Durham","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2021/22",1,"British Transport Police","Violent disorder","Public order offences","Public order offences","62A",78
"2014/15",2,"Bedfordshire","Other offences against the State or public order","Public order offences","Public order offences","66",78
"2016/17",1,"Wiltshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2019/20",1,"London, City of","Public fear, alarm or distress","Public order offences","Public order offences","9A",78
"2022/23",2,"Wiltshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2013/14",3,"Nottinghamshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2014/15",3,"Cleveland","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2018/19",4,"London, City of","Public fear, alarm or distress","Public order offences","Public order offences","9A",78
"2015/16",1,"Warwickshire","Other offences against the State or public order","Public order offences","Public order offences","66",78
"2021/22",3,"Dorset","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2020/21",4,"Derbyshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2022/23",1,"British Transport Police","Violent disorder","Public order offences","Public order offences","62A",78
"2021/22",1,"Lincolnshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",78
"2012/13",4,"Warwickshire","Other offences against the State or public order","Public order offences","Public order offences","66",77
"2014/15",4,"Gwent","Other offences against the State or public order","Public order offences","Public order offences","66",77
"2021/22",4,"British Transport Police","Violent disorder","Public order offences","Public order offences","62A",77
"2017/18",4,"Cleveland","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2021/22",2,"Durham","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2017/18",3,"Warwickshire","Other offences against the State or public order","Public order offences","Public order offences","66",77
"2015/16",4,"North Yorkshire","Other offences against the State or public order","Public order offences","Public order offences","66",77
"2012/13",3,"West Mercia","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2012/13",2,"Bedfordshire","Other offences against the State or public order","Public order offences","Public order offences","66",77
"2012/13",2,"South Yorkshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2012/13",2,"Gwent","Other offences against the State or public order","Public order offences","Public order offences","66",77
"2020/21",3,"Suffolk","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2012/13",2,"Staffordshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2020/21",1,"Durham","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2012/13",2,"Lancashire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2012/13",3,"Staffordshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2023/24",1,"Wiltshire","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2021/22",4,"North Wales","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
"2017/18",2,"Gwent","Racially or religiously aggravated public fear, alarm or distress","Public order offences","Public order offences","9B",77
