"financialyear","financialquarter","forcename","offencedescription","offencegroup","offencesubgroup","offencecode","numberofoffences"
"2016/17",3,"Gwent","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2020/21",1,"Norfolk","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",93
"2018/19",3,"Nottinghamshire","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2015/16",2,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2019/20",4,"Hampshire","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2012/13",1,"Metropolitan Police","Arson endangering life","Criminal damage and arson","Arson","56A",93
"2019/20",1,"Lincolnshire","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2016/17",2,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2016/17",1,"West Mercia","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2020/21",2,"South Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2022/23",4,"Lincolnshire","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2020/21",4,"North Wales","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",93
"2022/23",1,"Warwickshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",93
"2020/21",4,"Hampshire","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2016/17",3,"Essex","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2020/21",1,"Durham","Arson not endangering life","Criminal damage and arson","Arson","56B",93
"2018/19",2,"West Yorkshire","Arson endangering life","Criminal damage and arson","Arson","56A",93
"2014/15",2,"West Mercia","Arson not endangering life","Criminal damage and arson","Arson","56B",92
"2018/19",3,"Northamptonshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",92
"2020/21",3,"Bedfordshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",92
"2014/15",4,"Metropolitan Police","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",92
"2016/17",1,"Essex","Arson not endangering life","Criminal damage and arson","Arson","56B",92
"2013/14",3,"Humberside","Arson not endangering life","Criminal damage and arson","Arson","56B",92
"2020/21",4,"Avon and Somerset","Arson not endangering life","Criminal damage and arson","Arson","56B",92
"2015/16",1,"Metropolitan Police","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",92
"2017/18",2,"Cambridgeshire","Arson not endangering life","Criminal damage and arson","Arson","56B",92
"2017/18",1,"Derbyshire","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2018/19",3,"Surrey","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2013/14",1,"Metropolitan Police","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",91
"2015/16",3,"Durham","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2016/17",1,"Durham","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2020/21",2,"Metropolitan Police","Arson endangering life","Criminal damage and arson","Arson","56A",91
"2013/14",2,"North Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2020/21",3,"South Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2014/15",2,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2020/21",3,"Wiltshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",91
"2014/15",4,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2018/19",3,"Leicestershire","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2021/22",3,"Greater Manchester","Arson endangering life","Criminal damage and arson","Arson","56A",91
"2019/20",1,"Cheshire","Arson not endangering life","Criminal damage and arson","Arson","56B",91
"2022/23",2,"Warwickshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",91
"2017/18",4,"Devon and Cornwall","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2013/14",2,"West Mercia","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2014/15",3,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2020/21",4,"Kent","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2018/19",4,"Dyfed-Powys","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",90
"2014/15",2,"Cambridgeshire","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2014/15",3,"Devon and Cornwall","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2013/14",2,"Nottinghamshire","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2012/13",4,"South Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2012/13",2,"Metropolitan Police","Racially or religiously aggravated criminal damage","Criminal damage and arson","Criminal damage","58J",90
"2016/17",1,"Suffolk","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2019/20",3,"Greater Manchester","Arson endangering life","Criminal damage and arson","Arson","56A",90
"2012/13",2,"Norfolk","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2021/22",2,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2017/18",4,"Cheshire","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2017/18",4,"Sussex","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2021/22",1,"Surrey","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2014/15",1,"West Mercia","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2014/15",3,"Warwickshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",90
"2015/16",1,"North Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",90
"2016/17",1,"Gloucestershire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",90
"2015/16",4,"Hampshire","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2021/22",2,"Humberside","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2022/23",3,"Leicestershire","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2020/21",1,"Derbyshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",89
"2015/16",1,"Gwent","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2020/21",1,"Greater Manchester","Arson endangering life","Criminal damage and arson","Arson","56A",89
"2018/19",3,"Dyfed-Powys","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",89
"2016/17",1,"North Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2013/14",3,"Durham","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2016/17",2,"Cambridgeshire","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2015/16",2,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2014/15",4,"Lancashire","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2020/21",2,"Cambridgeshire","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2012/13",1,"West Mercia","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2021/22",4,"Sussex","Arson not endangering life","Criminal damage and arson","Arson","56B",89
"2015/16",3,"Essex","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2012/13",2,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2014/15",2,"Derbyshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2018/19",3,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2013/14",1,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2012/13",4,"Metropolitan Police","Arson endangering life","Criminal damage and arson","Arson","56A",88
"2015/16",2,"Northamptonshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2022/23",4,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2020/21",2,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2014/15",4,"Avon and Somerset","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2015/16",1,"Sussex","Arson not endangering life","Criminal damage and arson","Arson","56B",88
"2017/18",4,"Nottinghamshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2017/18",3,"South Yorkshire","Arson endangering life","Criminal damage and arson","Arson","56A",87
"2019/20",3,"Cheshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2014/15",2,"Suffolk","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2020/21",1,"North Wales","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",87
"2020/21",4,"Greater Manchester","Arson endangering life","Criminal damage and arson","Arson","56A",87
"2014/15",3,"Gwent","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2017/18",3,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2017/18",3,"Norfolk","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2012/13",1,"Cleveland","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2020/21",1,"Suffolk","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2012/13",3,"Hampshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2021/22",3,"Leicestershire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2012/13",3,"North Wales","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2022/23",4,"Humberside","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2021/22",4,"South Yorkshire","Arson endangering life","Criminal damage and arson","Arson","56A",87
"2012/13",1,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2021/22",4,"Hampshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2013/14",1,"Warwickshire","Criminal damage to a building other than a dwelling","Criminal damage and arson","Criminal damage","58B",87
"2019/20",4,"Nottinghamshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2016/17",1,"Staffordshire","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2013/14",2,"Suffolk","Arson not endangering life","Criminal damage and arson","Arson","56B",87
"2013/14",1,"Hampshire","Arson not endangering life","Criminal damage and arson","Arson","56B",86
"2019/20",3,"Humberside","Arson not endangering life","Criminal damage and arson","Arson","56B",86
"2020/21",3,"South Yorkshire","Arson endangering life","Criminal damage and arson","Arson","56A",86
"2014/15",1,"Humberside","Arson not endangering life","Criminal damage and arson","Arson","56B",86
"2021/22",4,"Greater Manchester","Arson endangering life","Criminal damage and arson","Arson","56A",86
